id,tweet,time,description
1234299460609429504,RT @bluegureum: Minhyun sleeps with cleaning tools. He probably invested more in cleansing wipes and sanitizer than clothes.,2020-03-02 02:08:18,#TREASURE: we called this the 𝙩𝙧𝙚𝙖𝙨𝙪𝙧𝙚 𝙚𝙛𝙛𝙚𝙘𝙩✨ ‹‹ your daily dose of  #박정우 × #지훈 × #하루토 ››
1234299384281436162,RT @GeraldoRivera: Confident pal @realDonaldTrump will manage #coronavirus crisis decisively. Everyone root for @POTUS to succeed. Our nati…,2020-03-02 02:08:00,"KAG 2020
Deep penitration
Double Tap..."
1234300030779109376,"RT @BANDIT_XRAY: Two more ambulances just arrived at Life Care Center of Kirkland, WA. where two people were diagnosed with #coronavirus. D…",2020-03-02 02:10:34,
1234299954274893824,"RT @MikeBloomberg: The coronavirus is spreading. Concern is growing. The economy has taken a hit. 

Tonight, I’m addressing the nation beca…",2020-03-02 02:10:15,
1234299305172897792,RT @4everNeverTrump: @chrislhayes Virulogists in Washington State believe there are up to 1500 cases just from one discrete outbreak JUST i…,2020-03-02 02:07:41,Liberal who loves animals   #politics  #world news  #anti_gop  #covid_19   #ElijahMcClain
1234299995047780352,"RT @lotsofuss: Washington State has declared a state of emergency over the coronavirus, and researchers who studied two cases there say tha…",2020-03-02 02:10:25,I block MAGAts/Talibangelicals & whiny attention seekers. I swear. Lists/DMs are instablocked. #VOTE #BidenHarris #Resist #BlackLivesMatter
1234299534899105794,"RT @SenSchumer: Today, I am announcing a major push to make the coronavirus vaccine fully covered by Medicare.

Because seniors who will ne…",2020-03-02 02:08:35,#Resister #VoteBlueNoMatterWho 💙💙💙🦋🦋🦋💙💙💙 #SavageDemocrat #ResistanceTaskForce we are the wall
1234299336730669056,RT @NASAEarth: Airborne Nitrogen Dioxide Plummets Over China https://t.co/URfLNy0GZJ #NASA,2020-03-02 02:07:48,"அரசியல் வியாபாரம் ஆனதால் நாடும், மக்களும் விளை பொருட்கள். இளைஞர்கள் ஏழுச்சியே இதற்கு தீர்வு, வலிமையான பாரதத்தின் அடித்தளம்.!  Telecom profession, Love History!!"
1234299539315621888,RT @RepSpeier: We are the richest country in the world. We know now that the Coronavirus has been in Washington state for 6 weeks. Where ar…,2020-03-02 02:08:37,
1234299899602178048,"RT @MillerCrime: ❌ It’s not capitalism vs socialism 👀

✅ It’s white supremacy vs humanity, Earth, and life as we know it ✊🏿🌹🔥

#ClimateEmer…",2020-03-02 02:10:02,I'm a retweetter-bot of #FridaysForFuture and #PlasticFree My creator @GiuseppeHuman
1234300046994112512,"RT @realtimwilliams: #BREAKING: A second death from #Coronavirus has been confirmed in King County, WA, per Seattle &amp; King County Public He…",2020-03-02 02:10:38,Follow the money.💯🇺🇸
1234299967919075329,RT @ewarren: We're facing both a public health crisis and a potential economic crisis. We urgently need top experts at the table in public…,2020-03-02 02:10:19,"Pop-culture curator. Tree hugger. Star gazer. Noodle lover. Federer fan. Entertainment devourer. Stationery hoarder. That Idealist. Many 2nd languages, no 1st."
1234299936495329280,"RT @TrumpWarRoom: Health and Human Services Secretary Alex Azar on the Coronavirus:

""The risk to average Americans remains low. We are wor…",2020-03-02 02:10:11,"Independent Trump Supporter. RN, retired, MomX2, grand momX3. Wife -48 yrs to Amazing man, father & vet. Christian Native Texan American. BLOCKS TROLLS n IDIOTS"
1234299702637514752,"RT @SooChoiFolder: After BTS Seoul concert was cancelled not to make the spread of COVID-19, the BTS fans, ARMYs have started to donate wit…",2020-03-02 02:09:15,96L || 방탄소년단 @BTS_twt is my muse💜 Have a big fat crush on #JUNGKOOK 🐰
1234299857097166849,RT @realDonaldTrump: A Poll in today’s New York Post says that 77% of “U.S. adults have confidence in their government’s ability to handle…,2020-03-02 02:09:52,"This is MY twitter, some retweets are MY views, 🤔 some are #FYI. Debate is welcome - Until it's not. #Christian 🙏 #ArmyMom #LifeChooser 👼 #Patriot  #KAG"
1234299879591014400,RT @Apex_WW: Another new #coronavirus case in #Washington State. https://t.co/Zz1JyhXmnF,2020-03-02 02:09:58,RTing News and Stuff
1234299610149117952,The latest iGeekDaily Extended Edition! https://t.co/STrfpsx0Ws Thanks to @javier_flpz @lphinojosa #coronavirus #womenshistorymonth,2020-03-02 02:08:53,"Rogelio Monter - Geek. Apple Fanboy. Campusero. Blogger.
Ingeniero en Cibernética. Evangelista de la Web 2.0
Disfrutando de la vida :D
Follow and discover."
1234299996494843905,RT @theblaze: VIDEO: Reporter shuts down Bloomberg after he falsely claims Trump called coronavirus 'a hoax' https://t.co/giifkMXuSi,2020-03-02 02:10:26,"Patriot who loves our USA, God & family. #MAGA #PATRIOT Proudly followed by General Flynn along with many other digital soldiers. Joined Parler @KimforAmerica"
1234299861740056576,"RT @Kpop_Herald: Coronavirus donations by @BTS_twt fans have reached almost 400 million won (US$333,000), according to Korea Disaster Relie…",2020-03-02 02:09:53,"𝙱𝚃𝚂 𝙽𝚘𝚘𝚗𝚊 𝔸ℝ𝕄𝕐 ♡ '93 𝚕𝚒𝚗𝚎𝚛 | 𝙲𝚎𝚋𝚞 𝙲𝚒𝚝𝚢 |
𝙻𝚒𝚏𝚎 𝚒𝚜 𝚍𝚢𝚗𝚊𝚖𝚒𝚝𝚎 💥  𝚋𝚒𝚊𝚜 𝚠𝚛𝚎𝚌𝚔𝚎𝚍 𝚎𝚟𝚎𝚛𝚢𝚍𝚊𝚢"
1234300041642336256,"RT @NBCNewYork: BREAKING: Gov. Andrew Cuomo says one person has tested positive for coronavirus in New York. 
https://t.co/f3VDJdZuoB",2020-03-02 02:10:36,"Wife and mother of 3 living in Houston, Texas. 🌸 I love Politics, Comedy & Books. “The news is real, the President is fake” Stephen King~~~ Biden/Harris 2020"
1234300016900136961,"RT @Amy_Siskind: Authoritarian behavior of Trump and his side-kick Pence withholding information from doctors:
“The federal agency possesse…",2020-03-02 02:10:30,We just crossed over to the Twilight Zone. The things this administration does is not normal. (Just because I retweet you doesn't mean I endorse you.)
1234299366200008704,Yet still not ignorant enough to call coronavirus a hoax. Here we thought only the windmills were out to get us LOL https://t.co/aizpARqkab,2020-03-02 02:07:55,It's complicated. It always is.
1234299781289259009,RT @funder: BREAKING: Mike Pence defended Don Jr saying Democrats want “millions” of Americans to die of coronavirus. What a bunch of weak…,2020-03-02 02:09:34,"former teacher, lover of travel, learning, animals, genealogy, history, democracy, and so much more"
1234299505773858819,"RT @SteveGuest: Thread.

NBC's Chuck Todd is misleading the American people.

It's Democrats &amp; the MSM who are politicizing coronavirus, no…",2020-03-02 02:08:29,
1234299946490163200,RT @bluegureum: Minhyun sleeps with cleaning tools. He probably invested more in cleansing wipes and sanitizer than clothes.,2020-03-02 02:10:14,#bts: fuck im tired !
1234299850017120256,RT @profamirattaran: My God is @AndrewScheer dumb!  Canada is probably the only country in the world that has a federal department specific…,2020-03-02 02:09:51,
