id,tweet,time,description
1243616618346921984,"RT @moreki_mo: I swear we are fighting two pandemics 
Covid 19 and Stupidity",2020-03-27 19:11:21,💞
1243616484087287809,"RT @DukeHealth: ""Thank you for what you are doing, and all that you are giving.""

Watch Dr. A. Eugene Washington's, President &amp; CEO of Duke…",2020-03-27 19:10:49,Duke University's Center for Health Data Sciences
1243616463153508352,"RT @HillaryClinton: He did promise ""America First."" https://t.co/bzks3hqCUE",2020-03-27 19:10:44,aspiring polymath. Married. Dad of two. Bi. He/Him. Black lives matter.
1243616718913757185,"RT @CapX: Cuba's treatment of it's overseas doctors should shame those - like Corbyn - who applaud the country, argues @J_Bloodworth

https…",2020-03-27 19:11:45,"CapX brings you the best writing on politics, economics, markets and ideas. Sign up to our email briefing at https://t.co/7BqlzqMSep"
1243616890745958402,RT @SidrahMemon1: Selected Prime minister Imran khan tests positive for #COVID19 ?? https://t.co/Mbi72egUv1,2020-03-27 19:12:26,Proud Indian
1243616899436511236,"RT @GovWhitmer: Hi, my name is Gretchen Whitmer, and that governor is me 👋

I've asked repeatedly and respectfully for help. We need it. No…",2020-03-27 19:12:28,"let’s keep democracy alive, shall we? She/her"
1243616786001440769,This crisis should open all eyes to what these people really look like without their TV masks. Finding it sad/funny… https://t.co/s5h1MNLXzI,2020-03-27 19:12:01,"LUCKIEST WIFE EVER, I improve every piece of earth I reside on, use or lose policy on the earth, Library patron, 💯 % TRUMP #KAG - No DMs"
1243616878397808640,@Sami_Ganaie They have always abused all of us. There is need of reforms in Indian police. In some places police ha… https://t.co/ZSqXrhpq8P,2020-03-27 19:12:23,Proud supporter of Indian national congress.
1243616911549702144,RT @Emzlina: Me telling my gran over the phone that Boris has corona virus https://t.co/2yYyloCyiG,2020-03-27 19:12:31,
1243616672352698370,Alberta is going to have one hell of a doctor shortage after this is all done because every doctor that can is goin… https://t.co/rQgnN7RAfg,2020-03-27 19:11:34,
1243616899059023874,RT @MindfulDrG: I was diagnosed with #coronavirus earlier this week. I am home in quarantine. Every breath has been a struggle. I've had a…,2020-03-27 19:12:28,"Neuroscientist, aspiring Canadian, chess enthusiast"
1243616865600958464,RT @JillWineBanks: Read this and judge 45's culpability yourself.,2020-03-27 19:12:20,"Mother, Retired Educator, Dog Lover. Petaluma Indivisible, Swing Left, Petaluma Postcards, https://t.co/75YvbpHhYj, Resistance Labs"
1243616442097864705,"RT @JoeBiden: The coronavirus is not Donald Trump's fault, but his inept response is.

He ignored the warnings for months, downplayed the t…",2020-03-27 19:10:39,
1243616882512494596,RT @FrEdwardLooney: Dear @pontifex- Thank you for your prayerful leadership and example in these days of #covid19 #pandemic.  Your personal…,2020-03-27 19:12:24,
1243616462662590464,RT @CREWcrew: Trump’s use of a coronavirus press conference to model campaign gear is a glaring example of how he will use every part of th…,2020-03-27 19:10:44,"Patriarchy smashing, nazi punching, Trump resisting, pussy rioting and often profane 65 year old Grandma. I also enjoy gardening. (bio by my son ❤️😊)"
1243617018210893825,"RT @LifeNewsHQ: BREAKING NEWS:

Congress Passes Coronavirus Stimulus Bill That Stops Pelosi’s Attempt to Fund Planned Parenthood 

#prolife…",2020-03-27 19:12:57,NO DMS 4 dates or $$$ I fb all #MAGA &Worldwide Patriots. #TRUMP2020  Twitter won't let me follow anymore  : ( I'll follow when they let me again
1243616358002233356,RT @RalstonReports: UPDATE: Both the state and the largest county in Nevada say they have gotten almost no help from the federal government…,2020-03-27 19:10:19,Woman. Educator. Scientist. Advocate. Partner. Mom. Higher Education Scholar. Home Means Nevada. Personal Account - views are my own. #VegasBorn 🌊
1243616429305409541,not my baby 😔 https://t.co/97dyUwpxLS,2020-03-27 19:10:36,Bad Religion |MFAM|
1243616966520098816,RT @ianbremmer: Brazil's governors have issued a joint letter to President Bolsonaro begging him to listen to health experts and help state…,2020-03-27 19:12:44,"""I don't think we are going to see one, two or three waves. I think we are going to see one very difficult forest fire of cases.""- Dr. Osterholm of CIDRAP"
1243616391456010249,Sick https://t.co/7jHz4hK4vm,2020-03-27 19:10:27,
