id,tweet,time,description
1248835637517651968,RT @sinsation202: I pray that COVID-19 don’t touch me or any of my family🙏🏾,2020-04-11 04:49:52,what it do babyyyyy
1248835814114512896,"RT @watermanofindia: I hope to meet you, #ManaNudiManaNadi members and @PawanKalyan ji soon. Let’s pray to the BHAGWAN ( Bhumi, Gagan, Wayu…",2020-04-11 04:50:34,👉 Devotee of power star pawan kalyan anna🙏🙏🙏♥️♥️♥️♥️♥️♥️
1248835523805880320,RT @drsanjaygupta: We've heard a lot about coronavirus testing over the past few months. We've heard about shortages of tests. Faulty test…,2020-04-11 04:49:25,Nature and animal lover.  Love my two rescue pups. I am  fighting to bring better Angels to our Democracy. No DM's. Married. #INFJ #Resist
1248835658975563777,RT @Hoorye: @Maryam_Rajavi_P The Iranian diaspora campaigns to show full support for #IransAngels leading the challenge with #COVIDー19 but…,2020-04-11 04:49:58,
1248823608350302208,y’all know we supposed to be practicing social distancing and not emotional distancing right,2020-04-11 04:02:04,gamer
1248835489039171585,"The Day Marc Bartra had his Career buried by Gareth Bale 

#LaLiga #elclasico #bale #COVID19au #COVID19 #FPL #PL… https://t.co/DOwCiiBwpa",2020-04-11 04:49:17,"🌏 The ultimate fantasy sports & SuperCoach site. We cover: Premier League, UCL, A-League, NRL, AFL, BBL, NBA & NFL. Owned by @WFC_Seb & @WFC_LS_Potzi"
1248835569490128897,"RT @spectatorindex: JUST IN: Confirmed coronavirus cases in the United States reach 500,000",2020-04-11 04:49:36,"💙Friends and Family❤️
🦠In🧪Science🧬We🔭Trust🌎
💚Environmentalist💚
💙Ravenclaw💙"
1248823369396449281,"RT @InsanManjeet77: During the Dera Sacha Sauda sevadar Lock Down so that no one is hungry, they are delivering goods to everyone and every…",2020-04-11 04:01:07,I love my world.
1248823680009793536,RT @sagarcasm: Good to see India and Pakistan coming together to fight Coronavirus by releasing Masakali-2 and Farishta in the same week.,2020-04-11 04:02:21,
1248835721189822464,"RT @RawStory: Progressive Caucus demands Nancy Pelosi unveil a bold coronavirus package — with $2,000 monthly UBI 
 https://t.co/jBc6PHqAzQ",2020-04-11 04:50:12,Omniliberal Socdem Shill. Low information malarkey specialist. Kpop stan stan. Supporting #BidenHarris2020. #RidinWithBiden🌊 #KamalaForVP💛
1248835566508150788,RT @Salon: Evelyn Yang on autism and the pandemic: “Families are suffering … they’ve been abandoned” https://t.co/PqCds0uUOz,2020-04-11 04:49:35,"WITCHES FOR ANDREW YANG #MoveHumanityForward #UBI
#Permaculture Farmer- Humanist- Witch- Mud- WFPB- Autonomous Psychic Entity- Texas - She/Her/Mistress/ Madame"
1248835536887762946,"Coronavirus: India reports 33 deaths in last 24 hours

READ HERE: https://t.co/vhtbMDSmP9 https://t.co/vJgYY5KiWj",2020-04-11 04:49:28,Indian to the Core; Nationalist Digital Media Venture. Publication: Indus Scrolls Press
1248823586443243520,Ppl posting to stay home are so aggressive 😂 “stay your fucking dumbass at home” I’m reading it like. Damn. Chill t… https://t.co/pOOKwdQa3U,2020-04-11 04:01:59,queen 🐝♑ I'm not cooler than anyone… I am a Chromette. Keep it funky ⚡⚡⚡
1248835813921771520,"RT @SealaZi: #paysaexpressstaff

Situation forced me to break a lockdown rule to go and ask a maize flour @ojewakeeng at Granny's place ""Le…",2020-04-11 04:50:34,We live and we learn‼️Life owes us nothing‼️Family is everything❤️Orlando Pirates..i try to follow back..
1248835729528098819,"@GovWhitmer WTF Governor, I have been onboard with EVERYTHING, you now are way overreaching.  No landscaping, no la… https://t.co/5Ai3gszVmD",2020-04-11 04:50:14,
1248823641225101312,"RT @ayushmannk: This is for all the Frontline Warriors ~ fighting for us, saving us, risking their lives for us and our families against co…",2020-04-11 04:02:12,Joined all social media sites BeCaUsE It’S QuarAnTinE TimE - don’t know what else to do
1248823435364421633,@blocktimusprime a reporter asked fausi if condoms are effective in reducing transmission of covid19 and he replied… https://t.co/hrN0ahRwUC,2020-04-11 04:01:23,"terence/terry he/him 
talk to me nice"
1248823398651707392,RT @ArnabGoswamiRtv: This is what privilege class / Single source in India is allowed to do but law abiding citizens are met with harsh pun…,2020-04-11 04:01:14,
1248835414334541824,"RT @AlisonMPeacock: Coronavirus: Teacher, 35, dies 'after contracting virus' Shockng but inevitable news. How very sad.  https://t.co/XWxoY…",2020-04-11 04:48:59,"Child of God, Human Rights Defender, Founder of @blamcharity& @blkprotestlegal, Community Activist, Barrister, Writer. Yorubaian"
1248835749929156608,"RT @ChrisMurphyCT: 2,500 Americans died storming the beaches on D-Day. 

2,000 Americans died today of COVID-19. 

But the ratings are good.",2020-04-11 04:50:19,I don’t feel like I’m that simple to describe. you’d probably disagree. that’s fine.
1248823481594040320,"RT @NolteNC: So you want to send Iran money just after you blocked money to Americans?

You are shit, lady.",2020-04-11 04:01:34,
1248823503488315397,"RT @watermanofindia: I hope to meet you, #ManaNudiManaNadi members and @PawanKalyan ji soon. Let’s pray to the BHAGWAN ( Bhumi, Gagan, Wayu…",2020-04-11 04:01:39,Jai Hind!!
1248823670656516096,"RT @BJP4JnK: #IndiaFightsCorona
On the directions of PM Sh. @narendramodi and BJP J&amp;K President Sh. @RavinderBJPJK , BJP activists gives th…",2020-04-11 04:02:19,"J&K BJP Incharge IT, website & Social Media"
1248835422894997506,RT @vegaswavy: Type shit 😂,2020-04-11 04:49:01,don’t dm me 😘
1248823507846418432,"RT @RedPillMaC: Whoah !! But why this dude isn't wearing his mask.

#Philadelphia #coronavirus https://t.co/Ye4CazxoXW",2020-04-11 04:01:40,I drink..I swear..I wear high heels...deal with it.   Life’s too short to argue with idiots. I support my President 🇺🇸.  No DMs.
1248823377038585858,RT @ChanelRion: #BREAKING: President Trump says second Coronavirus task force will deal with more than the economy it will deal with “Openi…,2020-04-11 04:01:09,"💯% American Patriot! Thank God for POTUS Trump! #WomenforTrump #2A NRA, Trump2020 #BacktheBlueandMilitary #BlockBots"
1248823419514347520,@kellyfreeze99 tell her to stay her butt at home. we can get your groceries to you lol. just let me know for real..… https://t.co/j8yVT7QDru,2020-04-11 04:01:19,"ashley p, no PhD (yet).
Jalen's #1 fan.
it's not revenge--it's justice.
INFJ. 1w9. sx/sp.
IG/Snap/everything else: muyencantadora
$muyencantadora"
1248835662771519489,"With the latest news that #coronavirus can travel up to 4 meters in the air, this song acquires new meaning.… https://t.co/x0GZpYvS2m",2020-04-11 04:49:58,Never ride a burning camel. Old Arab proverb.
1248823562149842944,"RT @HouseCracka: History repeats. Is this when we bomb the Germans or Grenada? 

Who are we going to war with to avoid the collapse caused…",2020-04-11 04:01:53,❌❌❌❌#ENDHOAAbuse #fraudinamerica #epidemic #retweetsrnotendorsements Love Peace Truth #HOARevolution2020  #KAG #PARTYINUSA #RED
1248823637462749191,"US first country to record over 2,000 Covid-19 deaths in one day: Report
https://t.co/jxABB3gFtA",2020-04-11 04:02:11,One of India's largest media companies. Latest news from around the world. Retweets are not endorsements.
1248823578281172992,"RT @tedcruz: The Ayatollah leads chants of “death to America.” He pledges to destroy America, which he calls “the Great Satan.” And Senate…",2020-04-11 04:01:57,"✨🐝🦅🇺🇸 #WWG1WGA #QAnon 🇺🇸🦅#AlaskaMAGA “Forgive your enemy, but remember the Bastard’s name..” ~Scottish Proverb #SaveOurChildren #Trump2020"
1248823456931524608,RT @gudetama_sanrio: Stay home https://t.co/aor4lKPLLM,2020-04-11 04:01:28,サブ垢✡*｡ﾟ上木彩矢9/10♥3/15♥11th ♥上木fam♥ JinAkanishi♥jip♥jim♥ちゃんもも♥ぐみてゃん♥ホットヨガℓσνє♡出会い厨お断り☆
1248835531896696832,RT @PrinceArihan: I will ensure that you are removed from @WHO for your crime of dereliction of duty and cover-up of China's evil actions.…,2020-04-11 04:49:27,Hindu Nationalist
1248835662192750593,"RT @Shawna_7777: In other words, Feinstein wants to send money ""through"" Iran so that they can re-send it to ""China"" where they can deposit…",2020-04-11 04:49:58,"#KAG. #BACKTHEBLUE. #2A. Former police officer. Law enforcement consultant. Corrections, Patrol, Supervision."
1248823519955181568,@CASHeApp 1st you can give 3 months moratorium for your existing customers..customers are gods.dont asking proffs i… https://t.co/EtRpAWBwma,2020-04-11 04:01:43,☆ Confidence comes with success. But success comes only to those  who are confident. Begin your day with great confidence ☆
1248835515996164097,"RT @AmoneyResists: 25.) Ignoring EVERY SINGLE PAGE of the pandemic response playbook that the Obama administration left for Trump’s team, w…",2020-04-11 04:49:23,I blog to entertain myself & if I’m lucky you’ll be entertained too! https://t.co/VxibnAtyNE
1248835440569810944,RT @joelmsiegel: Meet an 102-Year-Old Woman Who Has Recovered from the Coronavirus https://t.co/nWp0NmTGQH,2020-04-11 04:49:05,
1248823598942285824,"Stay Home Stay Metal!

【LIVE AT HOME】LIVE AT TOKYO DOME - RED NIGHT https://t.co/0ZomjJ6Dla via @YouTube",2020-04-11 04:02:02,Natura Nihil Frustra Facit
1248823511356854275,Jamati should arrested not MLA. https://t.co/612KIqZHJP,2020-04-11 04:01:41,Duty is https://t.co/58mq3kiHrq your duty finely
1248835672179216386,RT @WSJ: The Trump administration threatened to withhold visas from several Central American countries if they refuse to accept their citiz…,2020-04-11 04:50:01,For All English Users
1248823347489550336,"RT @themainichi: Worried about economic damage, Japan gov't slow-playing coronavirus emergency  https://t.co/CI65PREHHN",2020-04-11 04:01:02,SmartNews
1248823464271597569,Nobody is delivering! How are we supposed to #StayHome ? @ZomatoIN @SuprDaily @bigbasket_com https://t.co/PiPJQeG1t4,2020-04-11 04:01:30,"There’s my glass of fucks, and oh! it’s empty!"
