id,tweet,time,description
1259454905728843777,RT @rvaidya2000: Anti-Hindu conference at Madras University by christian universities of US with local coloboration in june-Need to stop th…,2020-05-10 12:07:03,"#IIT #ENGINEER | #Sanatani  |
followed by   @nsitharamanoffc @TcGehlotOffice"
1259455635860729856,RT @ClancyReports: South Korea's Moon warns of COVID-19 second wave as cases rebound https://t.co/SR2q3UZbQp,2020-05-10 12:09:57,"just a past veteran my brother a veteran and our father a veteran born in us. currently in Alabama, I retweet a lot but if contains a pic of the tRump, not"
1259454818172665858,RT @BBCLBicker: South Korea’s coronavirus battle has suffered a setback after an outbreak at a number of nightclubs. 54 cases are linked to…,2020-05-10 12:06:42,
1259455283073613825,"RT @HPA_MV: ✳️ COVID-19 Case Updates

As of 05:00pm, confirmed an additional 45 cases of COVID-19 infection in Maldives. 

Cases: 
- 22 Ban…",2020-05-10 12:08:33,A proud Member of Maldivian Democratic Party. Supporter of President Mohamed Nasheed (Anni) Stand against Injustice
1259455233383632897,"RT @WhiteHouse: ""There is no greater example of acceleration than Project Airbridge,"" RADM John Polowczyk writes. 

""What normally takes up…",2020-05-10 12:08:21,"excuse my charisma🗞
pledge allegiance 2 d #HUSSLE keep it 💯 &get my 💰🔙 Garri go sell for Hell I dey tell u! 👀"
1259455523117662208,"RT @srivatsayb: India's Biggest Mysteries in CoVid Crisis

🔸Why has Amit Shah vanished?
🔸Why is PM Cares not being spent?
🔸Why is Central V…",2020-05-10 12:09:30,Tech Enthusiast.
1259455434072690689,RT @realDonaldTrump: Thank you Mike! https://t.co/GMfNEAlW8M,2020-05-10 12:09:09,#MAGA #StandWithTrump
1259455232599261184,@RangerAl3 @SenSchumer @GovRonDeSantis So glad you don’t live in a NY Nursing Home. DeSantis is smart. Safer at hom… https://t.co/oIzonqgDyf,2020-05-10 12:08:21,"Retired, Conservative Originalist and Living in Paradise"
1259455443421757447,"RT @faisalislam: Scottish First Minister says of “PMs new slogan” message in Scotland will remain “stay home”...

https://t.co/FK0GJAI6As",2020-05-10 12:09:11,plebian crustacean
1259454981436067840,RT @NikkiHaley: Now is a good time for Congress to take a deep breath and take stock of what worked and what didn’t. Too much money flowed…,2020-05-10 12:07:21,"Evangelist, Teacher, Pastor, Revivalist. For 28 Gospel years, I been Preaching, Teaching, Reaching, and Touching lives, for Jesus Christ."
1259455179826573317,weird how those wanting to end the lockdown are faceless twitter accounts or them blokes with suspicious hard-drive… https://t.co/ziY7uHrfUb,2020-05-10 12:08:09,arsene wenger is my granddad. @footballdaily.
1259455561092849665,RT @newsbreakApp: Petersburg News: Man creates rolling pulpit for pandemic funerals. Install news app trusted by millions to stay informed…,2020-05-10 12:09:39,"मेरे ट्वीट मेरे अंदर की सोच, मेरे ट्वीट RT करते रहे, ताकी मेरा होसला बना रहें, RT वालों को फ़ोल्लोव बेक भी मिलेगा👍🙏"
1259454843929968640,"@JoyUbeku @realDonaldTrump Wonder how many mothers died from COVID19 to date?

Sad.",2020-05-10 12:06:48,I am a registered Republican who is proud to have voted for Joe Biden and every other Democrat on the ticket.
1259455023303610368,"RT @Pantagraph: Coordinating or going rogue in #COVIDー19 attack: How is your state responding?

#HappyMothersDay! Column from Susan Hazlett…",2020-05-10 12:07:31,"Visual journalist, lover of print design. I’m trying to show love to other print designers and do what I can to elevate us all."
1259455438803939329,"RT @LeaveEUOfficial: Whilst we're all stuck indoors to contain the health crisis, the Great British taxi service has already helped ashore…",2020-05-10 12:09:10,#Forgottenlives in memory of all of the babies taken from us who were victims of Primodos
1259455073417146370,RT @eolander: The 32% of Africa's debt that is held by non-Chinese private creditors is going to be  “very difficult to reschedule or cance…,2020-05-10 12:07:43,Lecturer in Politics @LivUniPol | Co-Editor @AfricaDemocracy | BLACK African. Retweet is NOT endorsement.
1259455379940900865,RT @DrRPNishank: .@IITKanpur has developed a cheaper alternative to PPE kits to help overcome their shortage for frontline workers battling…,2020-05-10 12:08:56,#ModiOnceMore
1259455162567077894,"RT @philipaklein: I've been plenty critical of Trump's handling of the coronavirus, but it's obnoxious to see people tweeting out ""TrumpDep…",2020-05-10 12:08:04,I love bacon
1259454846769528832,"Some people never understood 'stay home', how the f**k will they manage this!!

#extendlockdown https://t.co/QRa6TVr3mE",2020-05-10 12:06:49,Events Professional / GoT fan / Harry Potter fan / Disney lover / full of wanderlust
1259455116198936577,RT @OFalafel: I made you a Government COVID Slogan generator https://t.co/qfCDRrLfzu,2020-05-10 12:07:53,"If anyone wants me, I'm in isolation. Down but not out. One day I will live in Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿."
1259454855212609536,"Has some fucker changed the definition of ""alert'.

None of these have anything to do with being alert. https://t.co/BJnOP3YxPa",2020-05-10 12:06:51,"Rescue Cats🐈, dogs 🐶(mainly greyhounds) and horses 🐎 #adoptdontshop. With a smidge of SAFC, Chicago Bears, /// trainers & #BSFC thrown in."
1259454985668042753,"RT @MrNishKumar: The new slogan couldn’t be clearer: 

Stay    at      home 
Control
    The 
         Virus
Oh 
Shit 
  
     Everyone…",2020-05-10 12:07:22,"Artist, educator, facilitator, citizen of the world."
1259454881095659520,"RT @washingtonpost: In the early days of the pandemic, the U.S. government turned down an offer to manufacture millions of N95 masks in Ame…",2020-05-10 12:06:57,
1259455497587044354,RT @ethanjweiss: I guess @united is relaxing their social distancing policy these days? Every seat full on this 737 https://t.co/rqWeoIUPqL,2020-05-10 12:09:24,"Journalist. Blogger. Immigrant. Host: @damselspodcast, @WasWoBlog. Contact via website."
1259454855862722561,How is this any different to the guidelines before the official lockdown. Not much clarity is there? https://t.co/LHcI4bm2Tb,2020-05-10 12:06:51,
1259455607196827649,Definitely not a six-inch... https://t.co/ZnnOpNCFIt,2020-05-10 12:09:50,"English Major. Dishwasher. Listener. Singer/Songwriter. Playwright. English Major, remember? #TrumpLiesAmericansDie Whatever dimension, love shall prevail..."
1259455225578094593,RT @Lauranimalsgirl: I've been crying all day. Lost three phenomenal nurses to covid today. My heart is breaking. 💔💔,2020-05-10 12:08:19,"Wisdom through the scars of life. War, died twice, death of many around me. suffered sexual, mental and physical abuse. what don’t kill ya....right. empath."
