id,tweet,time,description
1256406476827979783,@BillFOXLA @photodesigner8 @FOXLA @DBChirpy biological paid terrorists. They are bring in Covid to Huntington Beach… https://t.co/JLYXJIM8MR,2020-05-02 02:13:41,Loyalty is to Constitution Ex-GOP. I am Never Trump/Never Bernie. Electoral College selects Potus not Popular vote. Its Your Duty to Vote. No lists please
1256406977430904832,White House blocks Fauci from testifying before House panel next week https://t.co/CHESBO4Q2Q,2020-05-02 02:15:40,Let's take our anger and use it to make a difference and make our country better
1256406380459655174,"RT @BreitbartNews: Is he joking?! Democrats have politicized ""toxic"" partisanship on the Chinese coronavirus from the start! https://t.co/6…",2020-05-02 02:13:18,TRUMP SUPPORTER
1256406301875175427,"RT @PattabhiRamK1: Feel happy and proud to share that I am a member of GFST,,a forum which is now working vigorously on ways to tackle #cov…",2020-05-02 02:12:59,"For @JaiTDP, @ncbn & @naralokesh #TDPTwitter🚲 #TeluguYuvatha

Jai TDP, Jai NTR, Jai CBN!

Waiting for the day to see AP back on track!"
1256406444259172352,RT @DonaldJTrumpJr: It will be interesting to see what happens to the regular flu death toll this year. Something tells me it will be well…,2020-05-02 02:13:33,here 2 show support 4 Trump& all other patriots 🇺🇸wife& mom! I love my country❤️tired of the corruption & child trafficking#MAGA#draintheswamp 🙏wake up ppl!
1256406553386561536,"RT @KiranKS: Just over a month ago, on 30 March, the number of #CoronaVirus cases:
Karnataka: 83
Maharashtra: 198. That's 2.38 times.

Toda…",2020-05-02 02:13:59,"Proud Bharatiya | Inquisitive | Traveller | Engineer | IT Professional | Eternally curious about Ancient Indian Wisdom/Vedic History |
RTs are not endorsements"
1256406532310384641,RT @ScottGottliebMD: A big win for patients and the first building block in what will be an improving toolbox for reducing death and diseas…,2020-05-02 02:13:54,
1256406410650320897,RT @BernardKerik: My mother died in a nursing home from #coronavirus. I support @GovernorPataki’s call for an investigation into New York’s…,2020-05-02 02:13:25,"Married, Mom to two strong, smart, beautiful daughters ❤️. Michigan born and raised. PA transplant. 🇺🇸 MAGA🇺🇸.   NO MESSAGES PLEASE"
1256406251237335041,RT @DianaBo89025068: I hope no horses are hurt.  The Governors have to enforce their orders for the safety of their states.  These are Astr…,2020-05-02 02:12:47,
1256406788838023170,"Now that Corona has postponed your wedding, how will you explain the pregnancy you're trying to hide???🚶🏽🚶🏽",2020-05-02 02:14:56,"łïfêøfkęłvįńšťąìńłèśš☠️☠️
    šťâîñľęšś mïñđëđ🕵🕵
        Möťîväťïôñäł ľöŕđ 🗽🗽"
