id,tweet,time,description
1262881153452818432,"RT @MastercardNews: Even while we’re apart, the chance to stay connected &amp; enjoy our passions or discover something new is #Priceless. That…",2020-05-19 23:01:44,Camila Cabello💃 Ale Müller 🥑🍟 fan y más...!
1262881295903817729,RT @SirHenryKau: Lockdown plus boredom has lead to this 🤦🏽‍♂️😂😂🤣 https://t.co/9dHpyUp7vd,2020-05-19 23:02:18,Ucsd 2021 (definitely)
1262881631888646149,RT @jaboukie: they should’ve never said that black &amp; brown people were being disproportionately affected by COVID because now white people…,2020-05-19 23:03:38,"Digital @NAPAWF | I'm so much cooler online | Purdue Alumni | he/him | Tech, repro, memes | Views = mine"
1262881169898643456,RT @MettlesomeTeri: Pensioner backs ‘do not resuscitate’ legal action against Matt Hancock after ‘brutal’ phone call with GP. Lawyers chall…,2020-05-19 23:01:48,
1262881514292994054,"RT @PaulBrandITV: Almost 10,000 people have now died in care homes in the UK. 

But in South Korea not a single care home resident has died…",2020-05-19 23:03:10,79 year old liberal Remainer. Retired from education. #FBPE #RevokeArt.50
1262881326082019331,"RT @BalintP: Here's how cognitive bias got the better of lockdown advocates:

- action bias: something must be done
- post-hoc fallacy: the…",2020-05-19 23:02:25,
1262881534580789251,"RT @RyanAFournier: Georgia reopened their state 3 weeks ago...

Since then, hospitalizations dropped by a third and there have been no new…",2020-05-19 23:03:15,"Country music singer/songwriter. Nashville/Colorado are home. New Music EP is rollin’ out in 2019!! Please, stay posted! Rock n Roll. TCB⚡️Cheers 💯"
1262881149254172672,WHO head says he will keep leading virus fight after Trump threat | News #coronavirus #fight #leading #news #threat… https://t.co/tXsaleXt2Q,2020-05-19 23:01:43,Latest Live News Related To The Corona Virus (COVID-19) Pandemic.
1262881069151522816,"RT @MEK_Iran: More than 42,600 people have died according to the latest figures announced by the People’s Mojahedin Organization of Iran (P…",2020-05-19 23:01:24,Free IRAN
1262881681184305152,"RT @jmarkb1971: #BelTel #realstoriesworthpayingfor Experts insist Covid-19 was not in NI as far back as December, but hundreds of people he…",2020-05-19 23:03:50,"Columnist (Sunday Independent). Sometime crime writer, aka Ingrid Black. Reluctant runner. Vegan. Mainly here for the cat videos."
