id,tweet,time,description
1272907385665982464,"RT @B52Malmet: Once upon a time there was an evil tyrant. By his inaction, a plague killed 117,000 citizens. Because he was white-knuckling…",2020-06-16 15:02:24,"🌊🌊#Resist Animal lover,cats, dogs, mini farm,chickens, ducks, reuse, repurpose, recycle, don't take any bullschitt, paranormal, nature, RPh, empath"
1272907129284890626,"RT @vampricyoda: So I'm seeing cosplayers talking about looking forward to doing cons since ""everything is reopening"".

DO.
NOT.
GO.
TO.
A.…",2020-06-16 15:01:23,𝟸𝟼 👩🏻‍🦳/ 𝚠𝚑𝚘𝚛𝚎 𝚏𝚘𝚛 𝕳𝖔𝖗𝖉𝖊 / 𝓰𝓪𝔂𝓶𝓮𝓻 𝚊𝚗𝚍 𝚊 𝚜𝚝𝚛𝚞𝚐𝚐𝚕𝚒𝚗𝚐 𝒶𝓇𝓉𝒾𝓈𝓉 / 𝚜𝚊𝚟𝚘𝚗𝚒𝚊𝚗 🇫🇮🏳️‍🌈
1272906861403082753,RT @Trendulkar: Dexamethasone reduces deaths in critical covid cases by up to 33%. The good news is that the drug is cheap and widely avail…,2020-06-16 15:00:19,
1272906870240534531,@thehill If you haven't lived 50 years then who is the judge. When they invite Coronavirus into your retirement.,2020-06-16 15:00:21,Trying to make sense of this
1272907435133542409,RT @REALpunknews: Target Promises Employees a Slightly More Bougie Version of Coronavirus Than Walmart Employees https://t.co/LQgOe0jYwi,2020-06-16 15:02:36,A better world is possible | he/him
1272907192589529094,"RT @HowardU: Howard University + Walker’s Legacy present the Women in Business Digital Summit, sponsored by Advancing Black Pathways by JPM…",2020-06-16 15:01:38,Co-Owner/Sports Performance Coach @ExceedSPF | @NSCA - CSCS | @USWeightlifting - USAW L1 | @insidePN - PN1 | @mytpi - TPI L1
1272906826594598915,"FOOD SUPPLIES: We need your help. Across the UK, communities have told us that one of the biggest needs they have i… https://t.co/Jfth1kuGwH",2020-06-16 15:00:11,The Prince's Responsible Business Network in Scotland aiming to inspire & engage businesses to become more responsible & tackle some of society’s biggest issues
1272907251913818117,RT @catcatdean: My friend died from covid Saturday. He had a heart attack and his lung collapsed. He was on a ventilator. He was 52 years o…,2020-06-16 15:01:52,I'm not trying to stump anybody... it's the beauty of the language that I'm interested in- Buddy Holly. #TheResistance #TrumpPresidencyOver
1272906940339937284,RT @ttshak: @thedailybeast @nytimes @washingtonpost  This is how you write an accurate headline:: Vice President Mike Pence blatantly lied…,2020-06-16 15:00:38,History & Futurism 🏰|🚀
1272907154236809223,"RT @AllanMargolin: As Coronavirus Cases Climb In Florida, #TheResistance Has A Picture Of The GOP Convention's Planned Balloon Drop via @Ro…",2020-06-16 15:01:29,Retired 16 year FireFighter/EMT-D. 👨‍🚒🚑Tiny home living. Chef. Prefers cocktails around the campfire. #rEsIsT #impeach45 #tinnitussufferer
1272907225707827201,RT @PippaCrerar: BREAKING: No 10 announces U-turn on free school meals over summer hols w/ £120m Covid voucher scheme for 1.3m vulnerable c…,2020-06-16 15:01:46,25 🏳️‍🌈 she/her
1272907004269531139,RT @coljmackay: Reminder: Bill 124 imposes a 1%  limit for raises on nurses. Firefighters got 10.5% over 5 years. OPP received 8% over 4 ye…,2020-06-16 15:00:53,🇨🇦✡️
