id,tweet,time,description
1271049998331936768,RT @JenKirkman: I don’t care how liberal you think you are  - if you think Covid is over or it’s not as bad in the summer - that’s because…,2020-06-11 12:01:49,"I mostly retweet.  If I'm following you, it means I think you're informative, insightful, thought-provoking, interesting, amusing, or some combination thereof."
1271050206965125121,"RT @FAO: Our food systems are failing us. And #COVID19 is making things worse.

We must invest in the future &amp; transform our food systems t…",2020-06-11 12:02:38,"We are a leading #Digital Agriculture Platform in #Nigeria that facilitates Agro-investment using digital solutions, agricultural networking and best practices."
1271049786460975109,CCP Covid Stories: Episode 2 📺 #ShoutOut to our teams up in #Worcester and #Hereford for working tirelessly through… https://t.co/Okc3HgObDs,2020-06-11 12:00:58,"CCP provides a range of Crisis and Preventative services to improve the lives of children, young people, families and vulnerable adults."
1271049696681906177,RT @HarveyBischof: Any plan to reopen schools needs to include the insights from front line education workers and teachers who will deliver…,2020-06-11 12:00:37,"Bruce Springsteen fan!🎸🎷And this: 'Stand against the grain and get a purpose and cause in your heart and say, What can my life do?' ~Benjamin Cole Brown"
1271050292151439362,"From #GivingBack to the community to taking extensive practical safety measures for our customers, I'm proud of the… https://t.co/Yp1LNZ8KNI",2020-06-11 12:02:59,"CEO, Talon Air & Partner, Apollo Jets | Transforming Private Aviation, Focusing on Transparency and Customer Experience"
1271049976219668485,"RT @catturd2: Reminder ...

Anyone who didn't mention the coronavirus during weeks of riots, protests, and public funerals - but is suddenl…",2020-06-11 12:01:43,"Don't have alot to say, But when I do you'll know it.

#BenghaziAintGoingAway"
1271049713219801088,RT @Advocates_OMI: House Committee on Public Accounts chair Rep. Mike Defensor scored the Food and Drug Administration (FDA) for allowing t…,2020-06-11 12:00:41,
1271049685520826368,"RT @michelepexner: @megynkelly #LivePD helped find missing children, but ""cancel culture"" just got the show canceled 

https://t.co/9xxmgHR…",2020-06-11 12:00:34,"80's music fan! Buffalo sports fan, proud father! Beer is proof that god loves us and wants us to be happy! #MAGA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 Proud Trump supporter!!"
1271050407712903170,RT @cvpayne: Major stock market indices enjoyed record 60 day rally so here's inevitable pullback - there are a number of issues but I thin…,2020-06-11 12:03:26,4️⃣5️⃣President Donald J. Trump🚂💨#DemocratsAreEvil #DeportIllegals #AmericansFirst #DrainTheSwamp #Trump2020 #CNNIsFake👈 #KAG2020 #PelosiIsEvil #MAGAWall🇺🇸
1271050217438183424,"RT @DrDenaGrayson: “Post”?

We are *in the midst* of the 1st wave of the #CoronavirusPandemic with 19 states now reporting a spike in new #…",2020-06-11 12:02:41,someone who is worried about what kind of world we are leaving future generations.
1271050143010369544,@VirginAtlantic @DiscoDaniels Report them to the government https://t.co/Ia2LSJlGFZ,2020-06-11 12:02:23,
1271049674481377280,"RT @CBCTheNational: The demand for puppies has increased during the COVID-19 pandemic, but canine experts are reminding people that puppy l…",2020-06-11 12:00:32,"Born in 50,s,remember fighting for what we believed https://t.co/RYiDhtu13B DMs,I won't answer.I HATE what tRump and the Republicans are doing to USA,They should be charged now."
1271049862612541443,"RT @funder: BREAKING: Trump’s going to Dallas today to do a photo op, go to a fundraiser, then to his NJ golf resort. We’re at the height o…",2020-06-11 12:01:16,
1271050103722254337,I truly hope she sees the video. She seems like a cool PM and the best since she erradicated COVID19 from NZ. https://t.co/ZwpYkHml9p,2020-06-11 12:02:14,I teach. I read. I sleep.
1271049525541535746,"@myntra In #MyntraEORS2019 I bought jeans 32 size but in #MyntraEORS2020 I will 34 size...

Lockdown put so much of… https://t.co/kYK9r77L6f",2020-06-11 11:59:56,"Tech Geek - DM me 

I support the system that supports the world .
#Mainframe #ZOS #Z14 

Join for loot deals & offers https://t.co/aMBV7Ybtra"
