id,tweet,time,description
1225956507923206144,"RT @janisfrayer: An incredible outpouring in #China for Dr. Li Wenliang, the brave doctor who had warned of a strange #coronavirus in #Wuha…",2020-02-08 01:36:23,Emmy Award Winner. Always a Journalist & Producer. Crossplatform Content Supervisor / CNNE Opinión Editor / Head of Entertainment Unit
1225955296960536576,"RT @GOP: Joe Biden would be disastrous for the US.

❌Under VP Biden—America LOST 200K manufacturing jobs
✔️Under Pres. Trump—America ADDED…",2020-02-08 01:31:34,🇺🇸#POTUS #LSU🇺🇸All US Military USA First🇺🇸 I vote conservative as a choice! I give a damn about America! Coonass #Q #MAGA 💯 % Vetted Page Daily!
1225956625514553344,"RT @Actually_Tina: If true this might help combat the illegal trade and poaching of this species, which is not a bad thing",2020-02-08 01:36:51,headass deadass knees and toes • icon by @peachyysai
1225954086656151552,RT @DropoutVision: Cremation workers  in China have been interviewed and one cremation center in particular says they are being sent 100 bo…,2020-02-08 01:26:46,"Quinn, but go ahead & call me Q 💖 26 years old in bham. pretty much gay, except for @poogner🐷. love EDM music & smoking cannabis. follow 4 rndm 🧠 dumps."
1225954218000801793,"RT @zoo_bear: Misleading!
""Wuhan has been in lockdown since January 23 to prevent further spread of the coronavirus. But residents have fou…",2020-02-08 01:27:17,Atheist/On side of truth👍/no bigotry❎️/no misogny❎️/no right wing❎️/no fascism❎️/anti-castist❎️/knows chemistry⚗️/save 🌏save future/♌️
1225955777535496192,I see you @travisclau !!!! Good move. Petty gets the work done. 😁 https://t.co/AeCKHEXBDV,2020-02-08 01:33:29,PhD in Comp. Rhet. Answerable to Social Justice. Grounded in #LOVE #BilingualJoy and #Resistance #QueensRepresen'
1225956639070515200,"@benedictrogers It’s a genocide, an indirect way to lock nationals in China and chase out foreigners.  The story th… https://t.co/12ONbvSgGe",2020-02-08 01:36:54,no big deal
1225954261491519488,"RT @rksingh2021: What an emotional and special moment in wuhan, China !! 
People of Wuhan are blowing whistles in honour of Dr. Li Wenliang…",2020-02-08 01:27:27,?
1225954671497334785,"RT @MeguminSama: A MAN HAS BEEN SPOTTED PROTESTING IN LEGO CITY

START THE NEW MILITARY TANKS

嘿!

BUILD THE TANKS

AND OFF TO TIANANMEN SQ…",2020-02-08 01:29:05,"🇮🇩 / 🇺🇲 OK • 🔞 There's a lot of NSFW and sensitive content • Play Mobages , FPS , and Rythm Games • BangDreamer / LoveLiver / Revue Starlight • Tokusatsu"
1225956221351366656,RT @gracehwang1970: South Korean government starts working to #bring #WuhanKorean #families at #Wuhan back to Korea. Consulate General at W…,2020-02-08 01:35:14,충청북도 59 만 유명산 400rr  선임하사
1225956611702886402,China to look into dead doctor who raised early alarm on new virus https://t.co/8vg6xydQ5D via @YouTube #coronavirus,2020-02-08 01:36:48,PS 72
1225954639100727297,This is why coronavirus exist https://t.co/p6nmTU97Lr,2020-02-08 01:28:57,
1225954397961650176,RT @SolomonYue: More than to be invited to join the American Medical Association (AMA). If #DrLiWenliang were a🇺🇸citizen &amp; whistleblower wh…,2020-02-08 01:28:00,
1225955547842859008,"RT @zhonggg: Current and former public health officials and diplomats, speaking anonymously for fear of upsetting diplomatic relations, sai…",2020-02-08 01:32:34,"Cricket fan. Father. Fogey
Hala Madrid
Anti-Peking
Viva Brooklyn
Currently Masked & Distanced"
1225955060816936966,"RT @coranavirus: For the #Chinese people, everything is ordinary now. #Wuhan #coronaVirus #china https://t.co/UfESvUKRes",2020-02-08 01:30:38,
1225954706658385920,RT @brooklynkprince: Where I cop one at?,2020-02-08 01:29:13,24 | Puerto Rican & Black | Bentley Grad | 🌵🥥
1225954086249476096,"RT @Antman52899: ***Breaking*** Exclusive World Health Organization undercover video!

World governments assure us that we have nothing to…",2020-02-08 01:26:45,
1225956180054249472,"RT @AlArabiya_Eng: The number of deaths from China’s new #coronavirus epidemic jumps to 717, surpassing the toll from the SARS outbreak on…",2020-02-08 01:35:05,
1225955851502018563,"RT @realDonaldTrump: Just had a long and very good conversation by phone with President Xi of China. He is strong, sharp and powerfully foc…",2020-02-08 01:33:46,"#Christian #KJV1BookTheBibleTomorrow’sNewspaper✝️ #WWG1WGA #PROLIFE ☘️FOLLOWED BY @GenFlynn ☘️ #Patriots #💯🇺🇸🇮🇱
 #MAGA🚂 #KAG #Trump2020 #MGW #ISRAEL #NRA"
1225954726514176006,"""26% of the 138 patients needed intensive care; their median age was 66, compared with a median of 51 years for tho… https://t.co/ba1BosXAXM",2020-02-08 01:29:18,"Building for young people. Thinking about social media, communication, and China. Not reading @danielsunread."
1225955695083708416,"RT @CGTNOfficial: Live: Leishenshan Hospital, with a capacity of 1,600 beds, is the second hospital built to combat the #coronavirus https:…",2020-02-08 01:33:09,Thai Politics : Neo So Con การเมืองเส็งเคร็ง เศรษฐกิจสังคัง สังคมโสโครก 'สัตว์เดรัจฉาน'ย่อมไม่เข้าใจในเสรีภาพและประชาธิปไตย
1225956658372730880,"RT @RamyInocencio: NEW: U.S. CDC says *five* people at Travis AFB north of San Francisco who arrived on two evacuation flights from Wuhan,…",2020-02-08 01:36:59,"Rainmaker by day, Gorer of metaphoric Oxen. Autotelic, Digital Ronin- #smem #vost- #Splody meme ceator- Vol. Fire Logs guy, Tech Startup Vet x8/ Opinions=Mine"
1225955864906829826,RT @weatherindia: The 34-year-old doctor diagnosed #Coronavirus in patients who were admitted to Wuhan Central Hospital in Hubei province a…,2020-02-08 01:33:50,"For tweets/accounts I am a fan of/interested about.
Mr. Marbles🐸🍑*New!🐇*Dink"
1225955412911935488,"RT @realDonaldTrump: Just received a briefing on the Coronavirus in China from all of our GREAT agencies, who are also working closely with…",2020-02-08 01:32:02,いろいろ気になる事を見ています。        発信は、恥ずかしい…
1225954711787859969,RT @FirstGentleman: When I say I'm in my bag all 2020 this is what I mean:,2020-02-08 01:29:15,you won’t find no full body pics cus i've only a top half || #AllBlackLivesMatter
1225956306588033025,"RT @PassionFruit62: “Ladies and gentlemen, the captain has illuminated the seat belt sign, so remain in your seats until further notice, th…",2020-02-08 01:35:35,Retired public school teacher. Supporter of #TheResistance and public schools. No DM’s.
1225955258301480960,@AmandaPerram @01000011CS If that family of four loses a family member via exposure to the Corona Virus it is absol… https://t.co/rdpooBPNJo,2020-02-08 01:31:25,"Real person Human Rights for All,
Anti War Sanctions & Torture
Old School Democracy= Modern Radical. 
Free Journalism
Opinions my Own
Don't DM asking for $ome"
1225955742475157505,"RT @raffytima: Li Wenliang, the 34 year old Chinese doctor who first sounded alarm on the 2019 Novel Corona Virus, dies. He was never ackno…",2020-02-08 01:33:20,🚀
1225954873818087424,"#Coronavirus outbreak: 86 die in one day as infections in mainland China top 34,000 https://t.co/oC8galvqYV",2020-02-08 01:29:53,"I'm a cool lady who loves to WRITE and tweet about CREATIVE people in film, television & music.  I just love creative things...what can I say?"
1225955910821920768,"RT @ogie_rosa: EJK/tokhang/palit-ulo
Riding in tandem
Fake news &amp; DDS trolls
Polio/measles outbreak
P12b shabu importation
Heresy &amp; sexism…",2020-02-08 01:34:00,Human. Pliant
1225955865586360321,"RT @babylrocks1: ❗️🇭🇰HK citizens run and trip over masks😢❗️Our government refuses to allocate MASKS fairly, which pro-Beijing parties and #…",2020-02-08 01:33:50,"Liberate Hong Kong 🇭🇰 #liberateHK
#Democracy #Freedom #HumanRights
#AnywherebutChina #boycottChina
#StandwithHK #StandwithHongKong
⭐️⭐️⭐️ #WWG1WGA #QAnon"
1225956006355595264,RT @SuperAndrea: This is like @LorenaSGonzalez dragging me to join a union I never asked to join. #AB5. Don't @ me. https://t.co/MzTtAqdYLU,2020-02-08 01:34:23,
1225954503524044800,RT @TammyJClifford: More details on the upcoming 2019-nCoV funding opportunity with @CIHR_IRSC @NSERC_CRSNG @SSHRC_CRSH @IDRC_CRDI.  Many t…,2020-02-08 01:28:25,Associate Vice-President Research @BrockUResearch | Professor @BrockUEducation | #ResearchIntegrity #acwri #highered #cdnpse | she/her/Dr.
1225954115752054784,"RT @GeronimoCathy: My american friend was telling me earlier..

"""" whats going on with the world!! AUSTRALIA got a huge fire, PHILIPPINES g…",2020-02-08 01:26:52,"advocate of happy vibes and world peace but when provoked ...lagot ka 😂, neutralizer of negatrons 😂, rfjr's fan since 8 yrs ago"
1225956523529998337,RT @ihucash: Is it on tour?,2020-02-08 01:36:27,Life’s good.⏳Cali 831 🏖☀️
